time,station_id,station_name,latitude,longitude,depth,mass_concentration_of_oxygen_in_sea_water,sample_depth,sea_water_temperature,sea_water_salinity,fractional_saturation_of_oxygen_in_sea_water
UTC,,,degrees_north,degrees_east,m,mg/L,m,degree_C,,percent
2019-06-20T16:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,NaN,NaN,NaN,NaN,NaN
2019-06-20T16:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.09,0.922,24.17,6.74,75.3
2019-06-20T16:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.15,0.919,24.31,6.73,76.3
2019-06-20T17:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.9,0.921,24.03,6.76,72.9
2019-06-20T17:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.38,0.916,23.56,6.81,65.9
2019-06-20T17:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.18,0.913,24.38,6.78,76.9
2019-06-20T17:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.7,0.914,24.5,6.77,83.5
2019-06-20T18:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.81,0.91,24.42,6.76,84.8
2019-06-20T18:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.19,0.908,24.25,6.78,76.7
2019-06-20T18:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.89,0.907,24.15,6.79,72.9
2019-06-20T18:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.92,0.912,24.21,6.8,73.4
2019-06-20T19:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.1,0.911,24.09,6.82,75.5
2019-06-20T19:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.31,0.911,24.15,6.8,78.1
2019-06-20T19:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.04,0.905,24.14,6.81,74.7
2019-06-20T19:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.34,0.906,24.17,6.78,78.5
2019-06-20T20:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.35,0.903,24.17,6.77,78.7
2019-06-20T20:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.44,0.904,24.19,6.76,79.8
2019-06-20T20:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.36,0.901,24.1,6.78,78.7
2019-06-20T20:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.89,0.902,23.95,6.81,72.7
2019-06-20T21:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.84,0.904,23.76,6.84,71.8
2019-06-20T21:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.71,0.901,23.71,6.86,70.1
2019-06-20T21:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.65,0.902,23.76,6.86,69.5
2019-06-20T21:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.72,0.901,23.81,6.85,70.4
2019-06-20T22:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.02,0.902,24.18,6.8,74.7
2019-06-20T22:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.82,0.901,25.04,6.72,85.8
2019-06-20T22:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.74,0.901,25.02,6.72,84.7
2019-06-20T22:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.0,0.899,25.26,6.68,88.4
2019-06-20T23:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.19,0.898,25.36,6.6,91.0
2019-06-21T00:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.31,0.913,24.64,6.75,78.8
2019-06-21T00:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.45,0.914,24.72,6.73,80.7
2019-06-21T00:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.13,0.913,24.49,6.77,76.3
2019-06-21T00:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.18,0.915,24.42,6.77,76.9
2019-06-21T01:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.93,0.916,24.3,6.78,73.7
2019-06-21T01:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.58,0.914,24.15,6.77,69.1
2019-06-21T01:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.49,0.918,24.11,6.76,67.9
2019-06-21T01:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.69,0.915,24.2,6.73,70.4
2019-06-21T02:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.92,0.918,24.33,6.7,73.5
2019-06-21T02:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.77,0.924,24.36,6.7,71.6
2019-06-21T02:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.79,0.928,24.36,6.69,72.0
2019-06-21T02:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.65,0.93,24.29,6.7,70.1
2019-06-21T03:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.6,0.924,24.22,6.7,69.4
2019-06-21T03:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.53,0.924,24.12,6.7,68.4
2019-06-21T03:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.29,0.922,23.96,6.75,65.3
2019-06-21T03:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.99,0.922,23.79,6.82,61.4
2019-06-21T04:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.72,0.919,23.6,6.89,57.9
2019-06-21T04:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.7,0.919,23.61,6.88,57.6
2019-06-21T04:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.76,0.916,23.73,6.81,58.5
2019-06-21T04:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.74,0.919,23.66,6.84,58.2
2019-06-21T05:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.77,0.917,23.67,6.84,58.5
2019-06-21T05:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.73,0.917,23.67,6.84,58.1
2019-06-21T05:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.63,0.919,23.66,6.85,56.8
2019-06-21T05:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.54,0.919,23.66,6.84,55.8
2019-06-21T06:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.54,0.916,23.66,6.84,55.7
2019-06-21T06:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.79,0.913,23.65,6.85,58.7
2019-06-21T06:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.74,0.913,23.65,6.85,58.2
2019-06-21T06:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.68,0.91,23.56,6.92,57.4
2019-06-21T07:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.54,0.908,23.52,6.93,55.6
2019-06-21T07:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.5,0.91,23.51,6.94,55.2
2019-06-21T07:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.65,0.908,23.49,6.92,56.9
2019-06-21T07:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.69,0.909,23.46,6.93,57.4
2019-06-21T08:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.59,0.914,23.42,6.94,56.1
2019-06-21T08:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.73,0.912,23.46,6.88,57.8
2019-06-21T08:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.08,0.911,23.48,6.87,62.1
2019-06-21T08:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.76,0.912,23.51,6.86,58.3
2019-06-21T09:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.92,0.911,23.64,6.85,60.4
2019-06-21T09:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.02,0.913,23.85,6.81,61.8
2019-06-21T09:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.85,0.914,23.81,6.83,59.7
2019-06-21T09:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.15,0.915,23.98,6.77,63.6
2019-06-21T10:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.04,0.916,23.94,6.78,62.2
2019-06-21T10:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.68,0.918,24.3,6.6,70.4
2019-06-21T10:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.48,0.921,24.3,6.6,67.9
2019-06-21T10:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.06,0.922,24.05,6.7,62.5
2019-06-21T11:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.33,0.923,24.13,6.67,65.9
2019-06-21T11:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.16,0.924,24.01,6.72,63.7
2019-06-21T11:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.42,0.927,24.1,6.72,67.1
2019-06-21T11:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.46,0.925,24.08,6.71,67.5
2019-06-21T12:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.39,0.927,23.69,6.85,66.1
2019-06-21T12:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.79,0.926,23.59,6.88,58.7
2019-06-21T12:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.01,0.928,23.67,6.85,61.5
2019-06-21T12:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.57,0.928,23.76,6.81,68.5
2019-06-21T13:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,4.91,0.929,23.53,6.87,60.2
2019-06-21T13:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.05,0.934,23.47,6.88,61.8
2019-06-21T13:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.26,0.935,23.42,6.88,64.2
2019-06-21T13:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.02,0.934,23.37,6.89,61.3
2019-06-21T14:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.23,0.947,23.39,6.85,63.8
2019-06-21T14:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.42,0.949,23.5,6.85,66.3
2019-06-21T14:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,5.87,0.949,23.52,6.82,71.9
2019-06-21T14:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.04,0.957,23.56,6.84,74.0
2019-06-21T15:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.04,0.959,23.59,6.87,74.1
2019-06-21T15:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.17,0.967,23.67,6.85,75.8
2019-06-21T15:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.19,0.967,23.75,6.86,76.2
2019-06-21T15:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.16,0.971,23.94,6.8,76.0
2019-06-21T16:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.2,0.974,23.88,6.83,76.4
2019-06-21T16:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.34,0.97,23.99,6.82,78.3
2019-06-21T16:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.47,0.969,24.04,6.79,79.9
2019-06-21T16:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.51,0.969,24.13,6.8,80.6
2019-06-21T17:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.58,0.982,24.23,6.79,81.7
2019-06-21T17:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.69,0.98,24.3,6.81,83.0
2019-06-21T17:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.67,0.978,24.37,6.84,82.9
2019-06-21T17:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.68,0.976,24.52,6.82,83.3
2019-06-21T18:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.46,0.976,24.56,6.84,80.6
2019-06-21T18:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.51,0.98,24.62,6.84,81.3
2019-06-21T18:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.56,0.974,24.69,6.83,82.1
2019-06-21T18:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.56,0.98,24.77,6.83,82.1
2019-06-21T19:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.64,0.978,24.86,6.81,83.3
2019-06-21T19:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.75,0.976,24.96,6.79,84.8
2019-06-21T19:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.9,0.986,25.1,6.76,87.0
2019-06-21T19:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.09,0.98,25.27,6.71,89.6
2019-06-21T20:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.21,0.979,25.3,6.71,91.1
2019-06-21T20:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.3,0.99,25.33,6.7,92.3
2019-06-21T20:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.25,0.989,25.34,6.71,91.6
2019-06-21T20:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.24,0.993,25.28,6.74,91.5
2019-06-21T21:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.25,1.003,25.24,6.76,91.6
2019-06-21T21:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.1,1.002,25.01,6.82,89.4
2019-06-21T21:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.13,1.001,24.78,6.86,89.4
2019-06-21T21:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.15,1.004,24.77,6.86,89.6
2019-06-21T22:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.33,1.002,24.67,6.87,91.6
2019-06-21T22:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.39,1.001,24.72,6.86,92.5
2019-06-21T22:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.19,1.003,24.68,6.85,89.9
2019-06-21T22:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.23,1.007,24.82,6.81,90.7
2019-06-21T23:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.47,1.007,24.91,6.77,93.8
2019-06-22T00:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.37,1.014,24.84,6.76,92.4
2019-06-22T00:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.22,1.016,24.78,6.78,90.5
2019-06-22T00:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.05,1.017,24.43,6.85,87.8
2019-06-22T00:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.08,1.019,24.52,6.83,88.2
2019-06-22T01:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.12,1.02,24.55,6.8,88.8
2019-06-22T01:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.09,1.022,24.61,6.76,88.5
2019-06-22T01:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.98,1.024,24.65,6.75,87.3
2019-06-22T01:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.0,1.028,24.67,6.72,87.5
2019-06-22T02:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.7,1.031,24.6,6.77,83.7
2019-06-22T02:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.73,1.031,24.59,6.75,84.0
2019-06-22T02:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.84,1.034,24.59,6.75,85.3
2019-06-22T02:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.01,1.036,24.52,6.7,87.3
2019-06-22T03:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.97,1.038,24.43,6.73,86.7
2019-06-22T03:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.71,1.042,24.42,6.78,83.6
2019-06-22T03:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.57,1.042,24.36,6.79,81.7
2019-06-22T03:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.71,1.043,24.26,6.72,83.3
2019-06-22T04:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.96,1.043,24.06,6.58,85.9
2019-06-22T04:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.93,1.047,24.05,6.52,85.6
2019-06-22T04:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.1,1.046,23.75,6.28,87.0
2019-06-22T04:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.16,1.047,23.62,6.13,87.4
2019-06-22T05:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.4,1.046,23.27,5.69,89.5
2019-06-22T05:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.52,1.045,23.13,5.52,90.7
2019-06-22T05:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.59,1.046,23.04,5.41,91.3
2019-06-22T05:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.57,1.047,23.02,5.32,91.1
2019-06-22T06:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.57,1.046,22.96,5.31,90.9
2019-06-22T06:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.5,1.047,22.96,5.3,90.1
2019-06-22T06:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.55,1.044,22.89,5.27,90.5
2019-06-22T06:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.55,1.044,22.83,5.19,90.4
2019-06-22T07:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.53,1.045,22.82,5.15,90.1
2019-06-22T07:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.53,1.045,22.79,5.13,90.1
2019-06-22T07:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.47,1.046,22.76,5.11,89.3
2019-06-22T07:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.53,1.047,22.78,5.1,90.1
2019-06-22T08:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.49,1.048,22.8,5.14,89.6
2019-06-22T08:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.29,1.05,22.83,5.14,87.3
2019-06-22T08:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.46,1.05,22.78,5.03,89.1
2019-06-22T08:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.32,1.049,22.74,5.06,87.5
2019-06-22T09:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.39,1.048,22.74,5.04,88.2
2019-06-22T09:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.27,1.051,22.78,5.1,86.9
2019-06-22T09:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.28,1.048,22.69,5.12,86.9
2019-06-22T09:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.18,1.049,22.68,5.29,85.7
2019-06-22T10:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.77,1.052,23.15,5.82,81.9
2019-06-22T10:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.7,1.05,23.05,5.78,80.8
2019-06-22T10:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.82,1.054,22.95,5.71,82.1
2019-06-22T10:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.59,1.059,23.24,5.86,79.8
2019-06-22T11:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.31,1.061,23.48,6.06,76.9
2019-06-22T11:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.43,1.062,23.32,5.95,78.0
2019-06-22T11:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.35,1.061,23.39,5.96,77.2
2019-06-22T11:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,6.52,1.06,23.08,5.79,78.7
2019-06-22T12:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.12,1.057,22.57,5.51,85.0
2019-06-22T12:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.18,1.06,22.64,5.53,85.8
2019-06-22T12:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.28,1.06,22.71,5.53,87.1
2019-06-22T12:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.42,1.059,22.77,5.42,88.9
2019-06-22T13:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.5,1.058,22.85,5.35,90.0
2019-06-22T13:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.61,1.06,22.88,5.36,91.3
2019-06-22T13:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.44,1.06,22.97,5.5,89.5
2019-06-22T13:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.3,1.055,23.03,5.51,87.9
2019-06-22T14:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.22,1.057,23.07,5.5,87.0
2019-06-22T14:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.33,1.056,22.92,5.48,88.1
2019-06-22T14:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.57,1.057,22.82,5.4,90.7
2019-06-22T14:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.68,1.061,22.93,5.34,92.2
2019-06-22T15:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.68,1.061,23.08,5.3,92.5
2019-06-22T15:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.53,1.063,23.28,5.32,91.0
2019-06-22T15:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.51,1.062,23.45,5.32,91.0
2019-06-22T15:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.64,1.059,23.55,5.29,92.7
2019-06-22T16:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.74,1.058,23.67,5.28,94.2
2019-06-22T16:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.85,1.061,23.81,5.28,95.7
2019-06-22T16:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,7.94,1.06,23.9,5.27,97.0
2019-06-22T16:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.04,1.056,23.97,5.26,98.4
2019-06-22T17:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.12,1.051,24.02,5.25,99.4
2019-06-22T17:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.15,1.057,24.03,5.25,99.8
2019-06-22T17:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.16,1.05,24.05,5.24,100.0
2019-06-22T17:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.21,1.05,24.11,5.23,100.7
2019-06-22T18:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.27,1.045,24.17,5.23,101.6
2019-06-22T18:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.25,1.053,24.18,5.22,101.4
2019-06-22T18:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.36,1.05,24.22,5.21,102.8
2019-06-22T18:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.42,1.047,24.31,5.21,103.7
2019-06-22T19:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.42,1.044,24.31,5.21,103.6
2019-06-22T19:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.5,1.048,24.36,5.21,104.7
2019-06-22T19:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.51,1.05,24.36,5.21,104.8
2019-06-22T19:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.58,1.045,24.39,5.2,105.7
2019-06-22T20:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.65,1.052,24.43,5.2,106.7
2019-06-22T20:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.72,1.053,24.43,5.19,107.5
2019-06-22T20:30:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.59,1.056,24.38,5.19,105.8
2019-06-22T20:45:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.71,1.057,24.46,5.19,107.5
2019-06-22T21:00:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.69,1.052,24.52,5.2,107.4
2019-06-22T21:15:00Z,AOB,Arundel_on_the_Bay,38.91675,-76.45838,1.0,8.55,1.05,24.44,5.19,105.5
