time,station_id,station_name,latitude,longitude,depth,mass_concentration_of_oxygen_in_sea_water,sample_depth,sea_water_temperature,sea_water_salinity,fractional_saturation_of_oxygen_in_sea_water
UTC,,,degrees_north,degrees_east,m,mg/L,m,degree_C,,percent
2017-06-01T12:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,3.52,1.281,19.44,9.3,40.5
2017-06-01T12:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,5.17,1.302,19.931,8.73,59.8
2017-06-01T12:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,5.99,1.306,20.14,8.75,69.5
2017-06-01T13:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,6.55,1.318,20.281,8.82,76.4
2017-06-01T13:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.28,1.321,20.437,8.74,85.0
2017-06-01T13:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.95,1.324,20.429,8.47,92.7
2017-06-01T13:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.22,1.321,20.416,8.61,95.9
2017-06-01T14:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.26,1.312,20.425,8.6,96.3
2017-06-01T14:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.38,1.306,20.369,8.49,97.5
2017-06-01T14:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.49,1.304,20.345,8.15,98.6
2017-06-01T14:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.48,1.285,20.23,8.48,98.5
2017-06-01T15:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.76,1.282,20.187,8.31,101.6
2017-06-01T15:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.89,1.265,20.069,8.78,103.1
2017-06-01T15:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.94,1.248,20.045,8.52,103.4
2017-06-01T15:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.87,1.228,20.038,8.87,91.2
2017-06-01T16:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.04,1.207,20.072,8.8,93.2
2017-06-01T16:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.15,1.182,20.057,8.89,82.9
2017-06-01T16:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.55,1.164,20.222,8.92,87.9
2017-06-01T16:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.23,1.141,20.172,8.99,84.2
2017-06-01T17:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.49,1.122,21.367,8.84,112.9
2017-06-01T17:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.47,1.092,21.757,8.77,125.4
2017-06-01T17:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.03,1.07,21.162,8.87,130.8
2017-06-01T17:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.38,1.055,20.869,9.09,134.3
2017-06-01T18:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.91,1.031,20.87,8.95,140.4
2017-06-01T18:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.52,1.017,20.825,9.19,147.7
2017-06-01T18:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.92,0.999,20.893,8.91,152.3
2017-06-01T18:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.31,0.981,21.375,8.74,158.3
2017-06-01T19:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.87,0.967,21.475,8.91,165.4
2017-06-01T19:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.96,0.955,21.769,8.77,167.2
2017-06-01T19:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,14.13,0.942,21.706,8.91,169.2
2017-06-01T19:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,14.03,0.929,21.698,9.07,168.1
2017-06-01T20:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.98,0.918,22.035,8.86,168.5
2017-06-01T20:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,14.02,0.918,22.093,9.07,169.3
2017-06-01T20:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,14.03,0.916,22.169,8.88,169.4
2017-06-01T20:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.94,0.922,22.159,8.7,168.2
2017-06-01T21:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,14.01,0.926,22.219,8.82,169.4
2017-06-01T21:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.89,0.939,22.174,8.82,167.8
2017-06-01T21:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.83,0.946,22.271,8.88,167.4
2017-06-01T21:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.7,0.959,22.283,8.65,165.7
2017-06-01T22:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.46,0.976,22.268,8.76,162.8
2017-06-01T22:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.39,0.998,22.249,8.7,161.8
2017-06-01T22:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.61,1.017,22.299,8.95,164.8
2017-06-01T22:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.58,1.04,22.298,8.87,164.5
2017-06-01T23:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.34,1.062,22.238,8.93,161.4
2017-06-01T23:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.35,1.08,22.219,8.52,161.0
2017-06-01T23:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.41,1.1,22.284,8.68,162.2
2017-06-01T23:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.53,1.114,22.377,8.7,163.9
2017-06-02T00:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,13.28,1.136,22.356,8.42,160.6
2017-06-02T00:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.86,1.153,22.277,8.46,155.3
2017-06-02T00:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.71,1.173,22.201,8.38,153.1
2017-06-02T00:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.75,1.182,22.144,8.46,153.6
2017-06-02T01:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.93,1.201,22.061,8.18,155.3
2017-06-02T01:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.8,1.215,22.07,8.37,153.9
