dataset_id,block_index,block_start,block_end,threshold_mgL,cadence_hours,phase_index,max_slope_mgL_per_hour,reference_L_compatible,horizon_hours,n_sparse_reports,reference_occupation_hours,reference_deficit_mgL_hours,status,error,occupation_lower,occupation_upper,occupation_width_fraction,deficit_lower_mgL_hours,deficit_upper_unconstrained_mgL_hours,deficit_upper_nonnegative_mgL_hours,deficit_width_fraction_unconstrained_H_times_T,deficit_width_fraction_nonnegative_H_times_T,deficit_width_fraction_reduction,occupation_reference_covered,deficit_reference_covered
mddnr_Bishopville_Prong,2,2018-06-15 00:30:00+00:00,2018-06-22 00:30:00+00:00,5.0,4.0,10,13.203959999999936,False,164.0,42,74.97683129492455,207.20650803165276,feasible,,7.378846951975053,146.2326029463887,0.8466692438683759,12.949187213532985,1939.1678728489226,677.4798355947752,2.3490471776041337,0.8104032297332221,1.5386439478709115,True,True
mddnr_Bishopville_Prong,2,2018-06-15 00:30:00+00:00,2018-06-22 00:30:00+00:00,5.0,4.0,11,13.203959999999936,False,164.0,42,75.22683129492455,207.63650803165277,feasible,,7.76812410822211,145.39497544675987,0.8391881179179131,13.510912635300308,1931.1018391438834,674.676358456099,2.3385255201324187,0.8062993241717057,1.532226195960713,True,True
mddnr_Bishopville_Prong,2,2018-06-15 00:30:00+00:00,2018-06-22 00:30:00+00:00,5.0,4.0,12,13.203959999999936,False,164.0,42,75.47683129492455,208.08525803165276,feasible,,8.668611537750833,147.13536242157647,0.844309456608693,15.065806015771093,1996.3671304201364,686.3258370973549,2.416221127322397,0.8186097940019316,1.5976113333204651,True,True
mddnr_Bishopville_Prong,2,2018-06-15 00:30:00+00:00,2018-06-22 00:30:00+00:00,5.0,4.0,13,13.203959999999936,False,164.0,42,75.72683129492455,208.71775803165278,feasible,,7.285693079954822,144.4195105104831,0.8361818136007821,12.462041690523213,1897.9549699470647,668.4357495781559,2.2993816198250507,0.7999679364483325,1.4994136833767182,True,True
mddnr_Bishopville_Prong,2,2018-06-15 00:30:00+00:00,2018-06-22 00:30:00+00:00,5.0,4.0,14,13.203959999999936,False,164.0,42,75.97683129492455,209.39025803165276,feasible,,7.85521919181825,143.869675460998,0.8293564406657301,13.122593524972817,1903.4893179154035,667.8736530555977,2.305325273646867,0.7984769018666158,1.506848371780251,True,True
mddnr_Bishopville_Prong,2,2018-06-15 00:30:00+00:00,2018-06-22 00:30:00+00:00,5.0,4.0,15,13.203959999999936,False,164.0,42,76.22683129492455,210.11775803165276,feasible,,7.511382948751795,143.69321324814666,0.8303770140207004,13.22604733731403,1884.0079134428065,665.1687069636679,2.2814413001286495,0.7950520239345779,1.4863892761940716,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,0.5,0,13.203959999999936,False,168.0,337,94.3377534547657,256.73506421559557,infeasible,max_replacements=0 is infeasible; k_min(L)=1,,,,,,,,,,,
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,0.5,1,13.203959999999936,False,167.5,336,94.0877534547657,255.8125642155956,infeasible,max_replacements=0 is infeasible; k_min(L)=3,,,,,,,,,,,
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,1.0,0,13.203959999999936,False,168.0,169,94.3377534547657,256.73506421559557,feasible,,40.72717578665812,121.9537411503821,0.483491460498357,68.83477381028166,639.0609500707945,490.7633324254231,0.67884068602442,0.5022959031132636,0.1765447829111565,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,1.0,1,13.203959999999936,False,167.0,168,94.0877534547657,255.8125642155956,feasible,,39.13219973401943,121.32362715427776,0.49216423604945103,65.72605491079995,624.1088468835692,482.4143039643552,0.6687219065542147,0.49902784317791055,0.16969406337630416,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,1.0,2,13.203959999999936,False,167.0,168,93.8377534547657,254.8038142155956,feasible,,38.70278310446285,117.42011033053704,0.4713612408746957,64.14922114274854,605.6484631985838,467.88663265365756,0.6485020862944135,0.483517858096897,0.1649842281975165,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,1.0,3,13.203959999999936,False,167.0,168,93.5877534547657,254.13256421559558,feasible,,38.132499644046305,118.77817866761173,0.48290825762614026,63.600730386944626,606.9925682217125,469.5631058874751,0.6507686680655903,0.4861824856293778,0.16458618243621248,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,0,13.203959999999936,False,168.0,85,94.3377534547657,256.73506421559557,feasible,,20.210603485621096,139.83360749350948,0.7120416905231451,33.69121839205843,1105.017232646323,612.2583384873017,1.2753881122074577,0.6887703810657657,0.586617731141692,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,1,13.203959999999936,False,166.0,84,94.0877534547657,255.8125642155956,feasible,,20.054589683701103,139.1339749590273,0.717345694429676,34.02405793413508,1106.6545294056589,610.3229426845882,1.2923258692428,0.6943360057234375,0.5979898635193625,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,2,13.203959999999936,False,166.0,84,93.8377534547657,254.8038142155956,feasible,,20.358286453457982,137.6450277038099,0.7065466340382646,34.36101366559732,1090.6416060856843,603.3862092135987,1.2726272197832373,0.6855725247566282,0.5870546950266091,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,3,13.203959999999936,False,166.0,84,93.5877534547657,254.13256421559558,feasible,,19.575945398198826,138.31755321888267,0.7153108904860472,32.30323327244276,1082.6171787926603,603.9352612555613,1.2654384885785752,0.6887132867266488,0.5767252018519264,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,4,13.203959999999936,False,166.0,84,93.3377534547657,253.84506421559558,feasible,,20.43629335441805,137.38812901584058,0.7045291304904971,35.101007576515244,1088.2550989682447,600.9431347936215,1.2688603510743728,0.6817375026712124,0.5871228484031604,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,5,13.203959999999936,False,166.0,84,93.0877534547657,253.53506421559558,feasible,,18.970066555790904,137.36162181648513,0.713202140124664,31.625641095550222,1063.343706734398,595.4736793788516,1.2430338140227082,0.6793349858834956,0.5636988281392126,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,6,13.203959999999936,False,166.0,84,92.8377534547657,253.1188142155956,feasible,,18.199843077379803,134.2521061863258,0.6991100187285904,29.65006331433911,1026.8064711716124,579.894469617659,1.2013932624786425,0.662945067835325,0.5384481946433175,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,2.0,7,13.203959999999936,False,166.0,84,92.5877534547657,252.58256421559557,feasible,,18.376305290231226,135.8751041354259,0.7078240894288834,31.083000857318776,1043.9667616905185,587.2674222043677,1.2203418805219275,0.670101712466324,0.5502401680556035,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,0,13.203959999999936,False,168.0,43,94.3377534547657,256.73506421559557,feasible,,9.541077070818192,154.36545400016357,0.8620498626746748,15.979062341903585,2148.9685348568655,724.0319949469699,2.539273181565431,0.8429201578631742,1.6963530237022566,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,1,13.203959999999936,False,164.0,42,94.0877534547657,255.8125642155956,feasible,,10.239352436693256,151.13492013002147,0.8591193152032208,17.5639808057584,2134.2972431287467,711.6791553443047,2.5813820272231562,0.8464819201689588,1.7349001070541974,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,2,13.203959999999936,False,164.0,42,93.8377534547657,254.8038142155956,feasible,,9.991699459859092,150.21777103232662,0.8550370217833386,16.742329573855276,2106.145055482013,706.6767962035628,2.548052104766046,0.8413834958898873,1.7066686088761585,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,3,13.203959999999936,False,164.0,42,93.5877534547657,254.13256421559558,feasible,,9.827354823855929,150.9569432200643,0.8605462707085876,16.102305671934943,2111.756602154376,710.1909578641558,2.55567597132005,0.8464495758441719,1.7092263954758782,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,4,13.203959999999936,False,164.0,42,93.3377534547657,253.84506421559558,feasible,,10.40899851256751,151.1212878560674,0.8580017642896335,17.845472115941156,2135.3344406967517,712.1777330437229,2.5823036202205008,0.8467466596680266,1.735556960552474,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,5,13.203959999999936,False,164.0,42,93.0877534547657,253.53506421559558,feasible,,9.7849433048874,150.90241412424754,0.8604723830448788,16.261144383957717,2110.2341166576007,709.5474160782068,2.553625575943467,0.8454710630417672,1.7081545129016997,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,6,13.203959999999936,False,164.0,42,92.8377534547657,253.1188142155956,feasible,,9.688760038655126,149.07417471728172,0.8499110651135768,16.344305041820878,2065.567715653658,699.8421420543531,2.499052939770533,0.8335339475762588,1.6655189921942744,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,7,13.203959999999936,False,164.0,42,92.5877534547657,252.58256421559557,feasible,,9.719811329328481,149.54751756291287,0.8526079648389292,16.920136080387977,2080.152828544032,701.7882816973083,2.5161374298337122,0.8352050556303907,1.6809323742033215,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,8,13.203959999999936,False,164.0,42,92.3377534547657,251.97256421559558,feasible,,10.480189276550469,149.867118652283,0.8499203010715398,17.475484627339267,2109.808268215163,706.6328283333177,2.551625345838809,0.8404357850072908,1.7111895608315184,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,9,13.203959999999936,False,164.0,42,92.0877534547657,251.39006421559557,feasible,,9.651649959557696,150.38514506254177,0.8581310677011225,16.283402857930714,2103.014490287935,706.2723455690564,2.544794009060981,0.8414499301355192,1.7033440789254617,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,10,13.203959999999936,False,164.0,42,91.8377534547657,250.7800642155956,feasible,,10.160588187180306,149.85803046964693,0.8518136724540648,17.338525715012942,2098.0915390823884,705.1263408856129,2.5375036748382627,0.8387656282568292,1.6987380465814335,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,11,13.203959999999936,False,164.0,42,91.5877534547657,250.0913142155956,feasible,,9.537290328053139,149.80956016225426,0.8553187185012264,15.906163756933548,2083.3461085145864,703.1998620110929,2.521268225314211,0.8381630466514138,1.683105178662797,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,12,13.203959999999936,False,164.0,42,91.3377534547657,249.3700642155956,feasible,,9.801604973053555,148.90831538417254,0.8482116488482866,16.919257556066498,2068.3470035339583,699.0021175465534,2.5017411536315755,0.8318083658420572,1.6699327877895183,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,13,13.203959999999936,False,164.0,42,91.0877534547657,248.73756421559557,feasible,,9.027594751877482,148.87726409349912,0.8527418862294003,15.200667072605508,2046.3088600830552,696.695400470767,2.476961210988353,0.8310911382904409,1.6458700726979123,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,14,13.203959999999936,False,164.0,42,90.8377534547657,248.25881421559558,feasible,,8.378547041948044,147.6624770144713,0.8492922559300199,13.189789275338628,2005.136871815898,689.3871043232475,2.4292037591958042,0.824630872009645,1.6045728871861593,True,True
mddnr_Bishopville_Prong,3,2018-06-22 00:45:00+00:00,2018-06-29 00:45:00+00:00,5.0,4.0,15,13.203959999999936,False,164.0,42,90.5877534547657,247.62881421559558,feasible,,8.407326286962444,148.86969060796903,0.8564778312256499,13.752983953298939,2031.5920643793422,695.0038738378479,2.4607793663732234,0.830793768151889,1.6299855982213343,True,True
mddnr_Camp_Tockwogh,0,2017-06-01 00:00:14+00:00,2017-06-08 00:00:28+00:00,5.0,0.5,0,13.203959999999936,True,168.0038888888889,337,0.0,0.0,feasible,,0.0,2.9728296864475108,0.017695005193681095,0.0,0.5423116384110512,0.5423116384110512,0.000645594149037484,0.000645594149037484,0.0,True,True
mddnr_Camp_Tockwogh,0,2017-06-01 00:00:14+00:00,2017-06-08 00:00:28+00:00,5.0,0.5,1,13.203959999999936,True,167.5038888888889,336,0.0,0.0,feasible,,0.0,2.914310040321279,0.01739846196797521,0.0,0.5234964349158298,0.5234964349158298,0.0006250558579724474,0.0006250558579724474,0.0,True,True
mddnr_Camp_Tockwogh,0,2017-06-01 00:00:14+00:00,2017-06-08 00:00:28+00:00,5.0,1.0,0,13.203959999999936,True,168.0038888888889,169,0.0,0.0,feasible,,0.0,70.03858151140459,0.41688666836590504,0.0,102.1439007586459,102.1439007586459,0.12159706710860702,0.12159706710860702,0.0,True,True
mddnr_Camp_Tockwogh,0,2017-06-01 00:00:14+00:00,2017-06-08 00:00:28+00:00,5.0,1.0,1,13.203959999999936,True,167.0038888888889,168,0.0,0.0,feasible,,0.0,69.62704133709299,0.41691868255485526,0.0,101.80367042428867,101.80367042428867,0.12191772431361851,0.12191772431361851,0.0,True,True
mddnr_Camp_Tockwogh,0,2017-06-01 00:00:14+00:00,2017-06-08 00:00:28+00:00,5.0,1.0,2,13.203959999999936,True,167.0038888888889,168,0.0,0.0,feasible,,0.0,69.74670240846918,0.4176351992310376,0.0,101.9774784174326,101.9774784174326,0.12212587275171813,0.12212587275171813,0.0,True,True
mddnr_Camp_Tockwogh,0,2017-06-01 00:00:14+00:00,2017-06-08 00:00:28+00:00,5.0,1.0,3,13.203959999999936,True,167.0038888888889,168,0.0,0.0,feasible,,0.0,69.54449034481539,0.4164243767466083,0.0,101.44872133547253,101.44872133547253,0.121492645483206,0.121492645483206,0.0,True,True
mddnr_Camp_Tockwogh,0,2017-06-01 00:00:14+00:00,2017-06-08 00:00:28+00:00,5.0,2.0,0,13.203959999999936,True,168.0038888888889,85,0.0,0.0,feasible,,0.0,119.07992971300506,0.7087926981961697,0.0,559.7200908107058,436.3564524329551,0.6663180174131355,0.51945994264638,0.1468580747667555,True,True
