dataset_id,block_index,block_start,block_end,cadence_hours,phase_index,status,error,reference_L_compatible,n_sparse_reports,permitted_replacement_fraction,minimum_replacements_for_feasibility,common_anchor_condition_M_gt_2k,horizon_hours,threshold_mgL,state_lower_bound_mgL,max_slope_mgL_per_hour,max_replacements,reference_occupation_hours,reference_deficit_mgL_hours,occupation_lower_k0,occupation_upper_k0,occupation_lower_k1,occupation_upper_k1,occupation_width_fraction_k0,occupation_width_fraction_k1,occupation_width_fraction_increase,deficit_lower_k0_mgL_hours,deficit_upper_k0_mgL_hours,deficit_lower_k1_mgL_hours,deficit_upper_k1_mgL_hours,deficit_width_fraction_k0,deficit_width_fraction_k1,deficit_width_fraction_increase,occupation_reference_covered_k1,deficit_reference_covered_k1,k0_nested_in_k1,any_endpoint_uses_deletion,occupation_lower_witness_deleted_count,occupation_upper_witness_deleted_count,oxygen_deficit_lower_witness_deleted_count,oxygen_deficit_upper_witness_deleted_count,occupation_lower_witness_deleted_indices,occupation_upper_witness_deleted_indices,oxygen_deficit_lower_witness_deleted_indices,oxygen_deficit_upper_witness_deleted_indices
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,2.0,6,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,1.8282132300953269,0.33629465438650197,0.0,147.87664912647415,0.0,148.29470552773557,0.8908231875088805,0.8933415995646721,0.002518412055791619,0.0,582.233420882825,0.0,586.2170742716569,0.7014860492564157,0.7062856316525986,0.004799582396182944,True,True,True,True,1,1,1,1,[83],[7],[83],[7]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,2.0,7,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,1.8282132300953269,0.33629465438650197,0.0560437929227215,148.15762543964078,0.013632273954164553,148.60294638881058,0.8921782026910727,0.8951163500894965,0.002938147398423796,0.0065510649835354,583.9119703482886,0.0006134523279368246,588.0319464766623,0.7035005051606085,0.7084714855714872,0.004970980410878734,True,True,True,True,1,1,1,1,[74],[4],[74],[4]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,0,feasible,,True,43,0.023255813953488372,0,True,168.0,5.0,0.0,13.203959999999936,1,1.8282132300953269,0.33629465438650197,0.0,158.9731625966756,0.0,159.36546914713472,0.9462688249802118,0.948603983018659,0.0023351580384471937,0.0,715.3442149173428,0.0,719.199119052163,0.8516002558539796,0.8561894274430513,0.004589171589071683,True,True,True,True,1,1,1,1,[42],[3],[42],[3]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,1,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0333233363324456,154.69294363206183,0.0,155.0564709375066,0.9430464652178624,0.9454662862043085,0.0024198209864461084,0.0036655669965703,695.9994425914643,0.0,699.7104505012128,0.8487753378347168,0.8533054274405034,0.0045300896057866025,True,True,True,True,1,1,1,1,[40],[4],[40],[4]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,2,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0439262160745874,154.71111999733412,0.0,155.08070609120293,0.94309264500768,0.9456140615317251,0.002521416524045139,0.0063693013308174,696.1406350822023,0.0,699.8819369340711,0.8489442265620384,0.853514557236672,0.004570330674633638,True,True,True,True,1,1,1,1,[40],[4],[40],[4]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,3,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0318086392264254,154.8474427368759,0.0,155.24429337865308,0.9439977688881066,0.9466115449917871,0.0026137761036805207,0.0033399071187758,696.7646902898823,0.0,700.6423148812927,0.849708963881419,0.8544418474162107,0.004732883534791621,True,True,True,True,1,1,1,1,[40],[4],[40],[4]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,4,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0,155.18143344875318,0.0,155.61009272975676,0.9462282527362998,0.9488420288399803,0.0026137761036804097,0.0,698.2789405602554,0.0,702.3156083477979,0.8515596836100675,0.8564824492046317,0.004922765594564171,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,5,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0,154.98225077931164,0.0,155.41999824295132,0.9450137242640954,0.9476829161155569,0.0026691918514615276,0.0,697.2830272130478,0.0,701.3651359137709,0.8503451551378632,0.8553233364802084,0.004978181342345178,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,6,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0,154.936809866131,0.0,155.34880747896838,0.944736645525189,0.9472488260912706,0.002512180566081601,0.0,697.0558226471444,0.0,701.009182093856,0.8500680763989565,0.8548892464559219,0.004821170056965363,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,7,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0424115189685672,155.20188185968456,0.0,155.64720280885436,0.9460943313458292,0.9490683098100876,0.0029739784642583977,0.0059376126556015,698.5873025970996,0.0,702.7072787254732,0.8519284938834681,0.8569600960066747,0.0050316021232065244,True,True,True,True,1,1,1,1,[37],[2],[37],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,8,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0,154.8883395587384,0.0,155.3412339934383,0.944441094870356,0.947202646301453,0.00276155143109702,0.0,696.8134711101816,0.0,700.9713146662056,0.8497725257441239,0.8548430666661043,0.005070540921980449,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,9,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.19642163397404,0.18980896868540925,0.0,154.83911190279284,0.0,155.27837406353856,0.9441409262365416,0.9468193540459668,0.002678427809425288,0.0,696.5673328304539,0.0,700.6570150167071,0.8494723571103097,0.8544597744106184,0.004987417300308716,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,10,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.2888873873986977,0.20229184539773798,0.041654170415557,155.011030024326,0.020448410931273475,155.4472627908597,0.9449352186214052,0.9477244779263929,0.0027892593049877457,0.0042449386396232,697.6309493515578,0.0014844031639003824,701.7054845667509,0.8507642736742904,0.85573658556535,0.004972311891059622,True,True,True,True,1,1,1,1,[15],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,11,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.5388873873986977,0.27604184539773796,0.0242351536963241,155.42378498571628,0.0,155.85698835803794,0.9475582306830485,0.9503474899880362,0.0027892593049877457,0.0038776245914132,699.6079963889613,0.0,703.6673846330941,0.853175754590695,0.8581309568696269,0.0049552022789319805,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,12,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.7888873873986977,0.33354184539773796,0.0106028797421418,155.3404766448853,0.0,155.78276819984308,0.9471333766167266,0.9498949280478236,0.00276155143109702,0.0007422015819501,699.1264287380449,0.0,703.2312578953582,0.8525923006542231,0.8575990949943393,0.005006794340116194,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,13,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.8282132300953269,0.33629465438650197,0.0,154.97467729378153,0.0,155.4184835458453,0.9449675444742776,0.9476736801575933,0.0027061356833157912,0.0,697.2451597853973,0.0,701.3575624282407,0.8502989753480454,0.8553141005222448,0.005015125174199331,True,True,True,True,1,1,1,1,[41],[2],[41],[2]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,14,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.8282132300953269,0.33629465438650197,0.0,155.164014432034,0.0,155.58207083329543,0.9461220392197196,0.948671163617655,0.0025491243979354206,0.0,698.1918454766594,0.0,702.1754988654911,0.851453470093487,0.8563115839823062,0.004858113888819182,True,True,True,True,1,1,1,1,[41],[3],[41],[3]
mddnr_Harris_Creek_Upstream,1,2018-06-26 13:30:00+00:00,2018-07-03 13:30:00+00:00,4.0,15,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,1.8282132300953269,0.33629465438650197,0.0136322739541823,155.1564409465039,0.0,155.5714679535533,0.94599273580823,0.9486065119119105,0.0026137761036805207,0.0006134523279384,698.221525966452,0.0,702.1900323842236,0.8514889177001513,0.8563293077856385,0.004840390085487201,True,True,True,True,1,1,1,1,[33],[3],[33],[3]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,0.5,0,feasible,,True,337,0.002967359050445104,0,True,168.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.664952029542666,97.663375229855,0.5180264102587512,98.19351921696189,0.5773715666685257,0.5814017428970425,0.0040301762285167575,0.1906776451912976,109.98177150896298,0.11941871983859784,112.00250000555043,0.1307036831711567,0.13319414438775218,0.002490461216595491,True,True,True,True,1,1,1,1,[35],[257],[35],[205]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,0.5,1,feasible,,True,336,0.002976190476190476,0,True,167.5,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.6922165774510235,96.76818924019732,0.5377174726370114,97.27409807360792,0.5735878964940078,0.5775306304535577,0.003942733959549916,0.2222742268228707,108.00973846736044,0.14347968336772401,109.87820789166962,0.1287014498394478,0.13102654114424106,0.0023250913047932475,True,True,True,True,1,1,1,1,[34],[253],[34],[202]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,1.0,0,feasible,,True,169,0.005917159763313609,0,True,168.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.3877624591410548,133.05366571846625,0.30748351252200423,133.54442758081663,0.7896779955912214,0.7930770480255633,0.0033990524343419093,0.0833992226574489,351.208858532257,0.062125301803399056,355.26569276677446,0.4180064991780947,0.42286138983925126,0.0048548906611565745,True,True,True,True,1,1,1,1,[48],[127],[48],[127]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,1.0,1,feasible,,True,168,0.005952380952380952,0,True,167.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.4029094302012413,131.99383518277835,0.24841032538723018,132.48611174223475,0.7879696152848928,0.7918425234541768,0.003872908169283984,0.1583615824343594,347.71902209527826,0.0795670389792137,351.7795290461627,0.4162403119914298,0.42119755929004005,0.004957247298610246,True,True,True,True,1,1,1,1,[17],[127],[17],[131]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,1.0,2,feasible,,True,168,0.005952380952380952,0,True,167.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.2771895704016155,131.6749914419611,0.1302639511177045,132.205135429068,0.7868131848596377,0.7908674938799419,0.0040543090203042365,0.1072784225338478,345.84312176858816,0.036019497181151786,350.08965382103304,0.4140549022108435,0.4192259093698825,0.005171007159039009,True,True,True,True,1,1,1,1,[17],[128],[17],[128]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,1.0,3,feasible,,True,168,0.005952380952380952,0,True,167.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.2893071472497618,131.42203702525586,0.20448410931265842,131.92794585866645,0.7852259274132102,0.7887632440081065,0.0035373165948963115,0.0639126443885,344.56148889466266,0.04016219376611124,348.62352623491506,0.4125719476051188,0.41746510663610653,0.004893159030987748,True,True,True,True,1,1,1,1,[23],[126],[23],[126]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,0,feasible,,True,85,0.011764705882352941,0,True,168.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1787342585103332,150.5938582061745,0.09845531189128265,151.05584082351052,0.8953281187360963,0.8985558661405907,0.0032277474044943855,0.0333990711877386,594.7863671201659,0.012125150333688774,598.9896515893707,0.7080392476773549,0.7130684838559965,0.005029236178641594,True,True,True,True,1,1,1,1,[24],[53],[24],[53]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,1,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1590431961320657,148.81954807497124,0.03786742765049139,149.2997070575795,0.895545210113489,0.8991677086140302,0.0036224985005411936,0.0532037358489397,587.6899278701221,0.004733428456311234,591.984094165688,0.7079960531738232,0.7132281454665442,0.005232092292721036,True,True,True,True,1,1,1,1,[15],[63],[15],[63]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,2,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0,148.39770493094483,0.0,148.92784891805175,0.893962077897258,0.8971557163738058,0.0031936384765477444,0.0,584.8386999051788,0.0,589.382791223238,0.7046249396447938,0.7100997484617325,0.0054748088169387366,True,True,True,True,1,1,1,1,[83],[64],[83],[64]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,3,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0666466726648654,148.7635042820487,0.025749850802334884,149.26941311545932,0.8957642024661677,0.8990582124376927,0.0032940099715249582,0.0077098082696398,586.9932202157526,0.00218873731819844,591.4161357653302,0.7072114583222686,0.7125469241301349,0.005335465807866258,True,True,True,True,1,1,1,1,[11],[63],[11],[63]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,4,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.2090282006307228,148.60673313157554,0.12874925401167903,149.09749499392595,0.893962077897258,0.897402082770568,0.0034400048733099764,0.0500001514697114,586.8789817600158,0.028726230615665194,591.2261624542924,0.7070228694078868,0.7122860677393695,0.005263198331482699,True,True,True,True,1,1,1,1,[11],[63],[11],[63]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,5,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.243866234069175,148.32878621262094,0.08936712925516577,148.82106277207734,0.892077831196095,0.8959740701374831,0.0038962389413881304,0.1051578465854184,585.6082796373196,0.026363303130274636,589.9630338171262,0.7054254479406437,0.7107670729084288,0.005341624967785119,True,True,True,True,1,1,1,1,[8],[63],[8],[63]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,6,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.2771895704016193,148.46207955795077,0.1302639511177055,148.94375323766505,0.8926800601659588,0.8964668029310081,0.0037867427650493113,0.1072784225338513,586.4392424696828,0.03601949718115255,590.7409822507788,0.7064240530688541,0.7116927262091537,0.005268673140299551,True,True,True,True,1,1,1,1,[8],[63],[8],[63]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,2.0,7,feasible,,True,84,0.011904761904761904,0,True,166.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.2226604745848965,147.85241397277778,0.1378374366477918,148.3143965901138,0.8893358644469451,0.8926298744184699,0.003294009971524736,0.0562028361188604,583.169344651149,0.03245238549647092,587.3726291203537,0.7025459539940123,0.7076387671504304,0.0050928131564180745,True,True,True,True,1,1,1,1,[11],[65],[11],[65]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,0,feasible,,True,43,0.023255813953488372,0,True,168.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1302639511177057,159.24429337865303,0.04998500449865517,159.70476129888306,0.9471073180210438,0.9503260493713357,0.003218731350291937,0.0295214465963287,717.3216671362223,0.00824752574227885,721.5173781198969,0.8539192210590787,0.8589394411835174,0.005020220124438701,True,True,True,True,1,1,1,1,[12],[33],[12],[33]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,1,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0,155.42227028861035,0.0,155.8721353290982,0.947696770052502,0.9504398495676719,0.002743079515169944,0.0,699.4831247595414,0.0,703.6258213445053,0.85302820092627,0.8580802699323236,0.0050520690060535944,True,True,True,True,1,1,1,1,[41],[32],[41],[32]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,2,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0,155.1208455645124,0.0,155.6509895516193,0.9458588144177584,0.9490913997049957,0.003232585287237244,0.0,697.9760011390516,0.0,702.5200924571108,0.8511902452915263,0.8567318200696473,0.005541574778121006,True,True,True,True,1,1,1,1,[41],[32],[41],[32]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,3,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0257498508023352,155.38440286095994,0.0,155.84638547829593,0.9473088598180344,0.9502828382822922,0.0029739784642578426,0.0021887373181985,699.4203481379826,0.0,703.6236326071872,0.852948974878859,0.8580776007404722,0.005128625861613223,True,True,True,True,1,1,1,1,[4],[32],[4],[32]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,4,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.078764249513026,155.22460231627483,0.0,155.63357053490017,0.9460112077241576,0.9489851861884157,0.0029739784642580647,0.0204787048733869,698.8681274405557,0.0,702.806339916207,0.8522532301654662,0.8570809023368378,0.004827672171371589,True,True,True,True,1,1,1,1,[4],[27],[4],[27]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,5,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1544991048140116,155.2011245111316,0.0,155.64190136898338,0.9454062524775464,0.9490359839572158,0.0036297314796693847,0.0787945434551462,699.0710968527626,0.0,703.168352524546,0.85242963696257,0.8575223811274951,0.0050927441649251115,True,True,True,True,1,1,1,1,[4],[26],[4],[26]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,6,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1469256192839103,155.2548962583952,0.0,155.72142296704925,0.9457803087750688,0.9495208717503003,0.0037405629752315095,0.0712589253526954,699.3096237795324,0.0,703.5356287053274,0.8527297132368046,0.857970278908936,0.005240565672131381,True,True,True,True,1,1,1,1,[4],[26],[4],[26]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,7,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0560437929227313,155.1034265477932,0.0,155.5638944680232,0.9454108704565272,0.9485603321220927,0.0031494616655655117,0.0103681016907056,698.1587569183787,0.0,702.3544679020533,0.8514004741666927,0.856529838904943,0.005129364738250319,True,True,True,True,1,1,1,1,[4],[26],[4],[26]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,8,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.04847030739263,155.55329158828113,0.024235153696315015,156.01527420561712,0.9482001297615152,0.9511648722678098,0.0029647425062945265,0.0038776245914103,700.3767051702671,0.001938812295705165,704.5799896394716,0.8541132043239947,0.8592415253989949,0.005128321075000164,True,True,True,True,1,1,1,1,[7],[26],[7],[26]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,9,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1590431961320678,155.61160742686278,0.03786742765049278,156.09176640947103,0.9478814892117726,0.9515481645232959,0.0036666753115233153,0.0532037358489407,701.1718226956148,0.004733428456311581,705.4659889911804,0.855022706048495,0.8603186043447855,0.005295898296290513,True,True,True,True,1,1,1,1,[7],[31],[7],[31]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,10,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0,155.48740226416928,0.0,156.003913977322,0.9480939162449348,0.9512433779105,0.0031494616655651786,0.0,699.8087846373356,0.0,704.2847145856241,0.853425347118702,0.8588837982751514,0.005458451156449384,True,True,True,True,1,1,1,1,[41],[31],[41],[31]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,11,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0408968218625332,155.57979878763638,0.0,156.08570762104696,0.9484079388156942,0.9517421196405302,0.0033341808248360527,0.0055210709514421,700.4697302930329,0.0,704.8926458426105,0.8542246453927822,0.859625177856842,0.005400532464059804,True,True,True,True,1,1,1,1,[5],[31],[5],[31]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,12,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1302639511177148,155.5775267419775,0.049985004498668495,156.06828860432785,0.9478491633589008,0.9513311195111536,0.0034819561522527742,0.0295214465963308,700.8812053353693,0.008247525742283246,705.2283860296458,0.8546971754741134,0.8600245591511019,0.005327383676988484,True,True,True,True,1,1,1,1,[5],[31],[5],[31]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,13,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.0893671292551633,155.31775618829502,0.0,155.81003274775145,0.94651456743317,0.9500611752911674,0.0035466078579974303,0.0263633031302731,699.3810266011101,0.0,703.7357807809167,0.8528715406072924,0.8582143668059959,0.005342826198703521,True,True,True,True,1,1,1,1,[5],[31],[5],[31]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,14,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.1302639511176875,155.40636596899725,0.03029394212038694,155.8880396487115,0.9468055001090218,0.950352107967019,0.0035466078579972082,0.0360194971811469,700.0189034198829,0.003029394212037955,704.3206432009789,0.853637663320368,0.858923919276545,0.005286255956177044,True,True,True,True,1,1,1,1,[5],[31],[5],[31]
mddnr_Harris_Creek_Upstream,2,2018-07-03 13:45:00+00:00,2018-07-10 13:45:00+00:00,4.0,15,feasible,,True,42,0.023809523809523808,0,True,164.0,5.0,0.0,13.203959999999936,1,4.765484623261842,2.01449050742577,0.16661668166216,154.91863350085887,0.08179364372505749,155.38061611819487,0.9436098586536384,0.9469440394784744,0.0033341808248359417,0.0458347344281518,697.7521894946665,0.022084283805763577,701.9554739638711,0.8508614082441931,0.8560163288781285,0.0051549206339354114,True,True,True,True,1,1,1,1,[5],[32],[5],[32]
mddnr_Harris_Creek_Upstream,3,2018-07-10 14:00:00+00:00,2018-07-17 14:00:00+00:00,0.5,0,feasible,,True,337,0.002967359050445104,0,True,168.0,5.0,0.0,13.203959999999936,1,3.433635367922861,0.8201710939936915,0.3862477620350644,102.57265850547836,0.2681013877655243,102.98314142120971,0.6082524449014481,0.6113990478181202,0.0031466029166720144,0.1120800123599455,111.33262606926908,0.06600292639482402,113.12626386730842,0.1324054119725108,0.13459554873918286,0.0021901367666720684,True,True,True,True,1,1,1,1,[147],[65],[147],[146]
mddnr_Harris_Creek_Upstream,3,2018-07-10 14:00:00+00:00,2018-07-17 14:00:00+00:00,0.5,1,feasible,,True,336,0.002976190476190476,0,True,167.5,5.0,0.0,13.203959999999936,1,3.433635367922861,0.8201710939936915,0.3014247240979237,102.21882677620896,0.21205759484275694,102.62325090351625,0.608462101803648,0.6114101093055133,0.002948007501865302,0.049144347604809,110.67434188178989,0.022781044474533853,112.54368224936147,0.1320897881005195,0.13435331487150678,0.0022635267709872897,True,True,True,True,1,1,1,1,[270],[64],[270],[110]
